title,abstract,date,authors,link,eid
Computational modelling of abdominal aortic aneurysms: Effect of suprarenal vs infrarenal positions,"AbstractAbdominal aortic aneurysms (AAA) are seen in both suprarenal and infrarenal positions though infrarenal is more common. Initiation and development of thrombosis and atherosclerosis in abdominal aneurysms and renal arteries have previously been correlated to areas of adverse haemodynamic conditions such as flow recirculation, low shear stress and high temporal oscillation in shear. However, it is still unknown if the haemodynamic perturbations arisen from different types of aneurysms, suprarenal vs infrarenal, contribute to the formation of atherosclerosis within the renal branches. In this work, virtual models of symmetric and asymmetric AAAs located above and below renal branches were simulated under resting and exercise conditions to determine the influence of location of the aneurysm on important haemodynamic parameters. The results showed that the size of the recirculation zones and vortices inside the renal branches and aneurysm region is considerably smaller in the infrarenal AAAs than the suprarenal models. Furthermore, our data demonstrated that occurrence of the aneurysm below the renal level augments the magnitude of shear stress and reduces the oscillations in shear in renal branches. These results confirm that the suprarenal AAA promotes thrombosis initiation within the aneurysm and increases the risk of endothelial dysfunction and the development of atherosclerosis in renal arteries. The findings also showed that under exercise conditions the haemodynamic differences between the suprarenal and infrarenal AAAs become less important and the local unfavourable haemodynamic conditions are improved to some extent.",Available online 20 September 2016,"{'author': [{'given-name': 'Ashkan', '@_fa': 'true', 'surname': 'Javadzadegan'}, {'given-name': 'Anne', '@_fa': 'true', 'surname': 'Simmons'}, {'given-name': 'Masud', '@_fa': 'true', 'surname': 'Behnia'}, {'given-name': 'Tracie', '@_fa': 'true', 'surname': 'Barber'}]}",http://api.elsevier.com/content/article/pii/S0997754616304186,1-s2.0-S0997754616304186
Biomechanical Imaging Markers as Predictors of Abdominal Aortic Aneurysm Growth or Rupture: A Systematic Review,"ObjectivesBiomechanical characteristics, such as wall stress, are important in the pathogenesis of abdominal aortic aneurysms (AAA) and can be visualised and quantified using imaging techniques. This systematic review aims to present an overview of all biomechanical imaging markers that have been studied in relation to AAA growth and rupture.MethodsThis systematic review followed the PRISMA guidelines. A search in Medline, Embase, and the Cochrane Library identified 1503 potentially relevant articles. Studies were included if they assessed biomechanical imaging markers and their potential association with growth or rupture.ResultsTwenty-seven articles comprising 1730 patients met the inclusion criteria. Eighteen studies performed wall stress analysis using finite element analysis (FEA), 13 of which used peak wall stress (PWS) to quantify wall stress. Ten of 13 case control FEA studies reported a significantly higher PWS for symptomatic or ruptured AAAs than for intact AAAs. However, in some studies there was confounding bias because of baseline differences in aneurysm diameter between groups. Clinical heterogeneity in methodology obstructed a meaningful meta-analysis of PWS. Three of five FEA studies reported a significant positive association between several wall stress markers, such as PWS and 99th percentile stress, and growth. One study reported a significant negative association and one other study reported no significant association. Studies assessing wall compliance, the augmentation index and wall stress analysis using Laplace's law, computational fluid dynamics and fluid structure interaction were also included in this systematic review.ConclusionsAlthough PWS is significantly higher in symptomatic or ruptured AAAs in most FEA studies, confounding bias, clinical heterogeneity, and lack of standardisation limit the interpretation and generalisability of the results. Also, there is conflicting evidence on whether increased wall stress is associated with growth.",October 2016,"{'author': [{'given-name': 'R.', '@_fa': 'true', 'surname': 'Indrakusuma'}, {'given-name': 'H.', '@_fa': 'true', 'surname': 'Jalalzadeh'}, {'given-name': 'R.N.', '@_fa': 'true', 'surname': 'Planken'}, {'given-name': 'H.A.', '@_fa': 'true', 'surname': 'Marquering'}, {'given-name': 'D.A.', '@_fa': 'true', 'surname': 'Legemate'}, {'given-name': 'M.J.W.', '@_fa': 'true', 'surname': 'Koelemay'}, {'given-name': 'R.', '@_fa': 'true', 'surname': 'Balm'}]}",http://api.elsevier.com/content/article/pii/S1078588416302441,1-s2.0-S1078588416302441
Reparación endovascular versus cirugía abierta en pacientes con aneurisma de aorta abdominal roto: revisión a 12 años,N/A,Available online 1 October 2016,"{'author': [{'given-name': 'Gloria María', '@_fa': 'true', 'surname': 'Novo Martínez'}, {'given-name': 'Marta', '@_fa': 'true', 'surname': 'Ballesteros Pomar'}, {'given-name': 'Elena', '@_fa': 'true', 'surname': 'Menéndez Sánchez'}, {'given-name': 'Eliezer', '@_fa': 'true', 'surname': 'Santos Alcántara'}, {'given-name': 'Inés', '@_fa': 'true', 'surname': 'Rodríguez Fernández'}, {'given-name': 'Andrés Manuel', '@_fa': 'true', 'surname': 'Zorita Calvo'}]}",http://api.elsevier.com/content/article/pii/S0009739X16301269,1-s2.0-S0009739X16301269
Late Survival in Nonoperated Patients with Infrarenal Abdominal Aortic Aneurysm,"Objective/BackgroundHistorical studies report high rupture rates in patients with nonoperated abdominal aortic aneurysms (AAAs) of &gt; 5.5 cm diameter, although a recent audit has questioned this.MethodsThis was a retrospective review of 138/764 (18%) patients with AAAs evaluated in a preassessment anaesthetic clinic (PAC) between 2006 and 2012, who either did not undergo elective AAA repair or who underwent deferred repair. The remaining 626 underwent repair. Patients with severe comorbidities (dementia, advanced malignancy, life-expectancy &lt; 1 year) and not referred to PAC were excluded.ResultsAt a median of 27 months, 71 (52%) died, 36 (51%) following rupture. Cumulative survival, free from rupture or surgery for acute symptoms, was 96% at 1 year, 84% at 3 years, and 64% at 5 years, where baseline AAA diameters were 5.5–6.9 cm. For diameters ≥ 7 cm, survival, free from rupture, was 65% at 1 year, 29% at 3 years, and 0% at 5 years. Median interval to rupture was 47 months (AAA diameter 5.5–6.9 cm) and 21 months where baseline diameters were ≥ 7 cm. Rupture accounted for 32% of late deaths in patients with AAAs of 5.5–5.9 cm diameter, 46% in those with AAAs measuring 6.0–6.9 cm in diameter, and 71% in patients with AAA measuring ≥ 7 cm in diameter.ConclusionApproximately half of all late deaths in this nonoperated cohort were not AAA related, suggesting that even had repair been undertaken, it would not have prolonged patient survival. The incidence of rupture in “high-risk” patients with an AAA &lt; 7 cm diameter was &lt; 5% at 1 year, thereby giving ample time to optimise risk factors and improve pre-existing medical conditions prior to undertaking a deferred intervention. Even if these patients did not undergo surgical repair, the risk of late rupture was relatively low. By contrast, nonoperated patients with AAAs ≥ 7 cm in diameter face a very high risk of rupture and will probably benefit from elective surgery, with the caveat that a higher procedural risk might have to be incurred.",October 2016,"{'author': [{'given-name': 'S.W.M.', '@_fa': 'true', 'surname': 'Scott'}, {'given-name': 'A.J.', '@_fa': 'true', 'surname': 'Batchelder'}, {'given-name': 'D.', '@_fa': 'true', 'surname': 'Kirkbride'}, {'given-name': 'A.R.', '@_fa': 'true', 'surname': 'Naylor'}, {'given-name': 'J.P.', '@_fa': 'true', 'surname': 'Thompson'}]}",http://api.elsevier.com/content/article/pii/S1078588416301113,1-s2.0-S1078588416301113
Endovascular repair of abdominal aortic aneurysms,"Endovascular repair of abdominal aortic aneurysms is an important technique in the vascular surgeon's armamentarium, which has created a seismic shift in the management of aortic pathology over the past two decades. In comparison to traditional open repair, the endovascular approach is associated with significantly improved perioperative morbidity and mortality. The early survival benefit of endovascular abdominal aortic aneurysm repair is sustained up to 3 years postoperatively, but longer-term life expectancy remains poor regardless of operative modality. Nonetheless, most abdominal aortic aneurysms are now repaired using endovascular stent grafts. The technology is not perfect as several postoperative complications, namely endoleak, stent-graft migration, and graft limb thrombosis, can develop and therefore lifelong imaging surveillance is required. In addition, a postoperative inflammatory response has been documented after endovascular repair of aortic aneurysms; the clinical significance of this finding has yet to be determined. Subsequently, the safety and applicability of endovascular stent grafts are likely to improve and expand with the introduction of newer-generation devices and with the simplification of fenestrated systems.",September 2016,"{'author': [{'given-name': 'Dean J.', '@_fa': 'true', 'surname': 'Arnaoutakis'}, {'given-name': 'Martin', '@_fa': 'true', 'surname': 'Zammert'}, {'given-name': 'Alan', '@_fa': 'true', 'surname': 'Karthikesalingam'}, {'given-name': 'Michael', '@_fa': 'true', 'surname': 'Belkin'}]}",http://api.elsevier.com/content/article/pii/S1521689616300349,1-s2.0-S1521689616300349
"Outcomes of type II endoleaks after endovascular abdominal aortic aneurysm (AAA) repair: a single-center, retrospective study","AbstractPurposeThis study aims to determine incidence and outcomes of type II endoleaks (T2E) after endovascular abdominal aortic aneurysm repair (EVAR).MethodsA retrospective review of procedural angiograms, computed tomography angiography, and medical records of 202 patients who underwent EVAR with the Gore Excluder stent graft was performed to determine presence and outcomes of T2E.ResultsMedian follow-up time for 163 patients meeting inclusion criteria [136 males (83%)] was 24.7 months (range=0.5–85.2 months). T2E occurred in 66/163 patients (40.5%). Aneurysm sac size was unchanged in 32/66 patients (48.5%), decreased in 22/66 (33.3%), and increased in 12/66 (18.2%). No aneurysm ruptures, conversion to open repair, or aneurysm-related deaths occurred.ConclusionT2E are a common occurrence after EVAR, often with benign outcome. However, routine surveillance should be performed, particularly in patients with persistent endoleak or sac growth.",September–October 2016,"{'author': [{'given-name': 'Kaley', '@_fa': 'true', 'surname': 'Pippin'}, {'given-name': 'Jacqueline', '@_fa': 'true', 'surname': 'Hill'}, {'given-name': 'Jianghua', '@_fa': 'true', 'surname': 'He'}, {'given-name': 'Philip', '@_fa': 'true', 'surname': 'Johnson'}]}",http://api.elsevier.com/content/article/pii/S0899707116300262,1-s2.0-S0899707116300262
Silencing of hypoxia inducible factor-1α gene attenuated angiotensin Ⅱ-induced abdominal aortic aneurysm in apolipoprotein E-deficient mice,"AbstractBackground and aimsWe aimed to determine the effect of HIF-1α, the main regulatory subunit of the hypoxia inducible factor 1 (HIF-1), on the development of the abdominal aortic aneurysm (AAA).MethodsAAA was induced in ApoE−/− mice by angiotensinⅡ (AngⅡ) infusion. In vivo silencing of HIF-1α was achieved by transfection of lentivirus expressing HIF-1α shRNA.ResultsTime course analysis of the AngⅡ infusion model revealed that HIF-1α was persistently upregulated during a 28-day period of AAA development. Silencing of the HIF-1α gene reduced the aneurysm size (2.84 ± 1.96 mm vs. 1.41 ± 0.85 mm respectively at day 28, p = 0.0002). Silencing of HIF-1α also alleviated infiltration of macrophages (38.8 ± 14.7 vs. 11.4 ± 4.4 macrophages/0.1 mm2, p = 0.0006) and neovascularity (5.56 ± 2.14 vs. 1.27 ± 1.05 microvessels/0.1 mm2, p = 0.0008) in the AngⅡ infusion model, at day 28. The activity of MMP-2 and MMP-9 was also decreased by knockdown of HIF-1α. The early increased expression of pro-inflammatory factors, angiogenic factors, and MMPs during AAA induction was alleviated by HIF-1α silencing.ConclusionsActivation of HIF-1 signaling pathway participates in the Ang Ⅱ-induced AAA formation in mice.",September 2016,"{'author': [{'given-name': 'Le', '@_fa': 'true', 'surname': 'Yang'}, {'given-name': 'Lin', '@_fa': 'true', 'surname': 'Shen'}, {'given-name': 'Gang', '@_fa': 'true', 'surname': 'Li'}, {'given-name': 'Hai', '@_fa': 'true', 'surname': 'Yuan'}, {'given-name': 'Xing', '@_fa': 'true', 'surname': 'Jin'}, {'given-name': 'Xuejun', '@_fa': 'true', 'surname': 'Wu'}]}",http://api.elsevier.com/content/article/pii/S0021915016303094,1-s2.0-S0021915016303094
Inflammation as a Predictor of Abdominal Aortic Aneurysm Growth and Rupture: A Systematic Review of Imaging Biomarkers,"BackgroundMethods are required to identify abdominal aortic aneurysms (AAAs) at increased risk of rupture. Inflammatory characteristics of AAA can be visualised using advanced imaging techniques and have been proposed as potential predictors of aneurysm progression. The objective of this review was to determine which inflammatory imaging biomarkers are associated with AAA growth and rupture.MethodsA systematic review was carried out in accordance with the PRISMA guidelines. The electronic databases of Medline (PubMed), Embase, and the Cochrane Library were searched up to January 1, 2016 for studies to determine the potential association between inflammatory imaging biomarkers and AAA growth or rupture.ResultsSeven studies were included, comprising 202 AAA patients. 18F-fluoro-deoxy-glucose positron emission tomography (18F-FDG PET-CT) was evaluated in six studies. Magnetic resonance imaging with ultrasmall superparamagnetic particles of iron oxide (USPIO-MRI) was evaluated in one study. Two of six 18F-FDG PET-CT studies reported a significant negative correlation (r=.383, p = .015) or a significant negative association (p = .04). Four of six 18F-FDG PET-CT studies reported no significant association between 18F-FDG uptake and AAA growth. The single study investigating USPIO-MRI demonstrated that AAA growth was three times higher in patients with focal USPIO uptake in the AAA wall compared to patients with diffuse or no USPIO uptake in the wall (0.66 vs. 0.24 vs. 0.22 cm/y, p = .020). In the single study relating 18F-FDG uptake results to AAA rupture, the association was not significant.ConclusionsCurrent evidence shows contradictory associations between 18F-FDG uptake and AAA growth. Data on the association with rupture are insufficient. Based on the currently available evidence, neither 18F-FDG PET-CT nor USPIO-MRI can be implemented as growth or rupture prediction tools in daily practice. The heterogeneous results reflect the complex and partially unclear relationship between inflammatory processes and AAA progression.",September 2016,"{'author': [{'given-name': 'H.', '@_fa': 'true', 'surname': 'Jalalzadeh'}, {'given-name': 'R.', '@_fa': 'true', 'surname': 'Indrakusuma'}, {'given-name': 'R.N.', '@_fa': 'true', 'surname': 'Planken'}, {'given-name': 'D.A.', '@_fa': 'true', 'surname': 'Legemate'}, {'given-name': 'M.J.W.', '@_fa': 'true', 'surname': 'Koelemay'}, {'given-name': 'R.', '@_fa': 'true', 'surname': 'Balm'}]}",http://api.elsevier.com/content/article/pii/S1078588416300697,1-s2.0-S1078588416300697
The relationship between temporal changes in proximal neck angulation and stent graft migration after endovascular abdominal aortic aneurysm repair,"AbstractObjectivesIn recent years, endovascular abdominal aortic aneurysm repair (EVAR) for treating abdominal aortic aneurysms (AAA) has become quite prevalent in Japan. Though little information is available about temporal changes in proximal neck angulation due to the difficulties encountered in measuring the angle. Therefore, we examined temporal changes in proximal neck angulation and its relationship to stent graft migration after endovascular abdominal aortic aneurysm repair.MethodsBetween June 2007 and March 2010, 159 patients underwent EVAR for treatment of fusiform abdominal aortic aneurysms at our hospital. This study focuses on the 80 patients among this group whose treatment sites and subsequent stent grafts were examined by contrast computed tomographic angiography (CTA) prior to surgery, directly after surgery (within 4 days) as well as 1 year and 2 years thereafter. We created curved multi-planer reconstruction images (CPR images) and measured the length of migration and neck angle using our method.ResultsAt 2 years after EVAR, the average length of proximal landing zone was 21.4 ± 9.2 mm. The average length of stent migration after two years was 1.41 ± 2.68 mm. The average neck angle was 33.9 degrees preoperatively and 29.9 degrees directly after surgery yielding a significant difference. However, one year and two years after surgery the average neck angle was 28.2 and 28.4 degrees, respectively.The number of patients experiencing a change equal to or greater than 6 degrees in the angle of the proximal neck between the preoperative condition and that directly after surgery was 16 (34.8%) with the use of Zenith stent-grafts (n=46) and 14 (41.2%) with the use of Excluder stent-grafts (n=34). There was no correlation between the proximal neck angle and migration of the proximal stent-graft. In addition, there was no correlation between the changes in proximal neck angle and the secondary intervention rate and the occurrence of endoleak.ConclusionThere was a significant change in the neck angle between the preoperative condition and the immediate postoperative condition. However, there was no clear relationship found between only the angle of the neck and proximal stent-graft migration. Postoperative changes in the proximal neck angle just after EVAR and subsequent temporal changes during a two-year follow-up period do not appear to predict stent-graft migration, secondary intervention rates or the occurrence of endoleak.",Available online 24 August 2016,"{'author': [{'given-name': 'Seisaku', '@_fa': 'true', 'surname': 'Tokunaga'}, {'given-name': 'Tsutomu', '@_fa': 'true', 'surname': 'Ihara'}, {'given-name': 'Hiroshi', '@_fa': 'true', 'surname': 'Banno'}, {'given-name': 'Akio', '@_fa': 'true', 'surname': 'Kodama'}, {'given-name': 'Masayuki', '@_fa': 'true', 'surname': 'Sugimoto'}, {'given-name': 'Kimihiro', '@_fa': 'true', 'surname': 'Komori'}]}",http://api.elsevier.com/content/article/pii/S0890509616306665,1-s2.0-S0890509616306665
Editor's Choice – Self-referral to the NHS Abdominal Aortic Aneurysm Screening Programme,"IntroductionThe NHS Abdominal Aortic Screening Programme (NAAASP) invites men in their 65th year for screening, men over 65 may self-refer into the programme. Most studies have concentrated on those invited for screening, little is known about the self-referral group. Our aim was to provide a descriptive analysis of the men who self refer to NAAASP for screening.MethodInformation concerning basic demographic details and ultrasound results were recorded on the AAA SMaRT database. During nurse assessment data collected included smoking status, blood pressure, height, weight, and aspirin and statin therapy. Statistical analysis was performed using SPSS®20.ResultsA total of 58,999 men have self-referred to the NAAASP since its inception. The mean age at self-referral was 73 (47–100). The mean aortic diameter was 1.9 cm (0.8–12.1). Increased self-referral rates were observed following organised publicity. The incidence of AAA was 4.1% (n = 2438) compared with 1.4% in the invited cohort (age 65 years), of these 7.6% (n = 186) were &gt;5.5 cm. Of the 186, 152 (81.7%) underwent surgery, of which 55.3% (n = 84) underwent EVAR. The 30-day mortality in the men treated electively was 0%. The mean time from referral to surgery was 69 (2–361) days, with 57.9% (n = 88) being treated within 8 weeks of detection.ConclusionSelf-referral has yielded higher detection rates than the invited cohort, more than justifying its cost. Now that NAAASP is fully operational it is important to continue media campaigns and publicity to target the “at-risk” men over 65 who would otherwise miss the benefits of AAA screening. Some key areas still need to be addressed.",September 2016,"{'author': [{'given-name': 'L.', '@_fa': 'true', 'surname': 'Meecham'}, {'given-name': 'J.', '@_fa': 'true', 'surname': 'Jacomelli'}, {'given-name': 'A.D.', '@_fa': 'true', 'surname': 'Pherwani'}, {'given-name': 'J.', '@_fa': 'true', 'surname': 'Earnshaw'}]}",http://api.elsevier.com/content/article/pii/S1078588416300363,1-s2.0-S1078588416300363
Influence of limited field-of-view on wall stress analysis in abdominal aortic aneurysms,"AbstractAbdominal aortic aneurysms (AAAs) are local dilations of the aorta which can lead to a fatal hemorrhage when ruptured. Wall stress analysis of AAAs has been widely reported in literature to predict the risk of rupture. Usually, the complete AAA geometry including the aortic bifurcation is obtained by computed tomography (CT). However, performing wall stress analysis based on 3D ultrasound (3D US) has many advantages over CT, although, the field-of-view (FOV) of 3D US is limited and the aortic bifurcation is not easily imaged. In this study, the influence of a limited FOV is examined by performing wall stress analysis on CT-based (total) AAA geometries in 10 patients, and observing the changes in 99th percentile stresses and median stresses while systematically limiting the FOV.Results reveal that changes in the 99th percentile wall stresses are less than 10% when the proximal and distal shoulders of the aneurysm are in the shortened FOV. Wall stress results show that the presence of the aortic bifurcation in the FOV does not influence the wall stresses in high stress regions. Hence, the necessity of assessing the complete FOV, including the aortic bifurcation, is of minor importance. When the proximal and distal shoulders of the AAA are in the FOV, peak wall stresses can be detected adequately.",16 August 2016,"{'author': [{'given-name': 'Emiel M.J.', '@_fa': 'true', 'surname': 'van Disseldorp'}, {'given-name': 'Koen H.', '@_fa': 'true', 'surname': 'Hobelman'}, {'given-name': 'Niels J.', '@_fa': 'true', 'surname': 'Petterson'}, {'given-name': 'Frans N.', '@_fa': 'true', 'surname': 'van de Vosse'}, {'given-name': 'Marc R.H.M.', '@_fa': 'true', 'surname': 'van Sambeek'}, {'given-name': 'Richard G.P.', '@_fa': 'true', 'surname': 'Lopata'}]}",http://api.elsevier.com/content/article/pii/S0021929016300306,1-s2.0-S0021929016300306
Noninvasive Regional Aortic Stiffness for Monitoring the Early Stage of Abdominal Aortic Aneurysm in Mice,"BackgroundAbdominal aortic aneurysm (AAA) affects more than 5% of the population in developed countries. To study the formation and progression of AAA, we developed a non-invasive method to analyse regional aortic stiffness to monitor the formation and progression of AAA.MethodsSaline or Angiotensin II (AngII) was subcutaneously infused in apolipoprotein E knockout (ApoE-/−) mice for 28 days; a high-resolution imaging system was used to identify changes in arterial stiffness measured by pulse-wave velocity (PWV) and aortic lumen diameter in the suprarenal aorta.ResultsBoth regional PWV and luminal diameter in the suprarenal aorta did not change significantly in saline-treated ApoE-/− mice for 28 days. In contrast, AngII treatment for 28 days rapidly increased both regional PWV and luminal diameter. The difference in luminal diameter could be identified at 14 days. However, regional PWV significantly increased within the first 7 days after AngII perfusion as compared with saline treatment. However, in ApoE-/− diabetic mice, both regional PWV and aortic diameter did not differ between AngII and saline treatment at 7 or 28 days.ConclusionsRegional PWV may be used to monitor AAA development and was improved after AngII infusion in ApoE-/− mice.",Available online 17 August 2016,"{'author': [{'given-name': 'Qiulun', '@_fa': 'true', 'surname': 'Lu'}, {'given-name': 'Xiuxin', '@_fa': 'true', 'surname': 'Jiang'}, {'given-name': 'Cheng', '@_fa': 'true', 'surname': 'Zhang'}, {'given-name': 'Wei', '@_fa': 'true', 'surname': 'Zhang'}, {'given-name': 'Wencheng', '@_fa': 'true', 'surname': 'Zhang'}]}",http://api.elsevier.com/content/article/pii/S1443950616315384,1-s2.0-S1443950616315384
Aneurisma da aorta abdominal – estudo epidemiológico de doentes tratados num centro por um período de 8 anos com o objetivo de promover o rastreio populacional,"ResumoIntroduçãoA rotura de um aneurisma aorta abdominal (AAA) é uma emergência cirúrgica com uma taxa de mortalidade estimada em 65‐85%. A cirurgia aberta tem uma elevada morbimortalidade, cerca de 40‐60%. No entanto, o rEVAR (Ruptured Endovascular Aneurysm Repair) não é consensual dada a ausência de evidência nível A. O rastreio de AAA é custo efetivo em doentes do sexo masculino, com idade superior a 65 anos, com uma redução de 44% na mortalidade específica por AAA. Este estudo retrospetivo teve 2 objetivos principais. Em primeiro lugar, a avaliação global dos cuidados prestados no tratamento desta patologia no nosso centro. Em segundo lugar, pretendeu‐se avaliar a amostra de aneurismas urgentes e eletivos tratados, e comparar a distribuição dessa amostra pelas diferentes regiões da nossa área de referenciação com o objetivo de sensibilizar os cuidados de saúde primários para esta patologia, para o seu mau prognóstico quando tratado em contexto de rotura e para a importância do rastreio de base populacional e do controlo de fatores de risco cardiovasculares, de forma a contribuir para uma diminuição da mortalidade específica por AAA.MétodosForam selecionados todos os doentes submetidos a tratamento de AAA entre 2007‐2014, quer em contexto urgente quer eletivo no nosso centro.ResultadosDurante o período estudado, foram realizados 155 procedimentos de reparação de AAA eletivos, 108 por cirurgia aberta e 47 por EVAR (Endovascular Aneurysm Repair). A taxa de mortalidade a 30 dias foi 1,3%. Foram realizados 51 procedimentos de reparação urgente de AAA em rotura (46 cirurgia aberta, 5 EVAR). Constatou‐se uma taxa de mortalidade intraoperatória de 15,7% e uma taxa de mortalidade precoce de 47%. Considerando a área de distribuição geográfica da população estudada, identificaram‐se assimetrias consideráveis na distribuição da amostra de AAA urgentes e eletivos.ConclusõesO outcome dos doentes tratados na nossa instituição é sobreponível aos dados divulgados na literatura. Avaliou‐se a distribuição regional por concelhos da amostra tratada no nosso centro com o objetivo de avaliar tendências na nossa amostra e, assim, enfatizar os casos de AAA tratados de forma urgente pertencentes a cada área regional de cada centro de saúde e, assim, incentivar o envolvimento ativo dos cuidados de saúde primários, quer no rastreio de AAA quer no tratamento, através de controlo de fatores de risco cardiovasculares nesses doentes.AbstractIntroductionThe rupture of an AAA is frequently fatal and accounts for nearly 1% of all deaths. Open surgical intervention is associated with high mortality, but EVAR (Endovascular Aneurysm Repair) is far from consensual owing to lack of level A evidence. Screening is cost effective in male patients over the age of 65 with a 44% reduction in AAA related mortality. This retrospective study had two endpoints, the first was the global assessment of care for both elective and urgent aneurysms in our institution. The second was raising awareness in local primary health care institutions for both the dismal prognosis of untreated AAA and the favorable prognosis of patients treated electively, using outcome data from our centre.MethodsData was extracted from the hospital database concerning urgent and elective repair of AAA from 2007 to 2014.ResultsOver the 8 year period, 155 elective aneurysm repairs were performed, 108 through open surgery and 47 through EVAR (with an increasing percentage with time). The early (30 days) mortality rate was 1.3%. We performed 51 aneurysm repairs for ruptured aneurysms (46 open surgery and 5 EVAR), with an intra‐operative mortality of 15.7% and early mortality of 47%. Concerning the geographic distribution of elective and urgent cases, we identified a tendency for assimetry in the distribution of elective and urgent repair of aneurysms. Unfortunately, due to lack of data concerning treatment of patients from our referral area in other centres and pre hospital mortality of ruptured aneurysms, no true incidence rates were possible to calculate.ConclusionsThe outcome of patients treated in our institution are comparable with data from literature We disclosed this data to all local primary health care institutions as well as the established recommendations for screening, with the final purpose of raising awareness for the active role they must have in the screening of AAA and treatment of this patients by controlling cardiovascular risk factors.",September 2016,"{'author': [{'given-name': 'Andreia', '@_fa': 'true', 'surname': 'Coelho'}, {'given-name': 'Miguel', '@_fa': 'true', 'surname': 'Lobo'}, {'given-name': 'Ricardo', '@_fa': 'true', 'surname': 'Gouveia'}, {'given-name': 'Pedro', '@_fa': 'true', 'surname': 'Sousa'}, {'given-name': 'Jacinta', '@_fa': 'true', 'surname': 'Campos'}, {'given-name': 'Rita', '@_fa': 'true', 'surname': 'Augusto'}, {'given-name': 'Alexandra', '@_fa': 'true', 'surname': 'Canedo'}]}",http://api.elsevier.com/content/article/pii/S1646706X16300088,1-s2.0-S1646706X16300088
Branch graft patency after open repair of thoracoabdominal aortic aneurysms,"AbstractObjectivesThe long-term function of branch grafts to the visceral and renal arteries during open thoracoabdominal aortic aneurysm repair is unknown. We assessed the patency of single and multiple branch grafts with postoperative imaging studies in patients followed for up to 13 years.MethodsA total of 99 of 130 patients undergoing open thoracoabdominal aortic aneurysm repair who received a total of 298 branch grafts to the celiac, superior mesenteric, and renal arteries were evaluated with serial imaging studies at 6- to 12-month intervals. The mean duration of angiographic follow-up was 40.4 months and extended to 159 months. Thirty-three patients receiving 74 grafts were followed for more than 5 years, and 7 patents receiving 22 grafts were followed for more than 10 years. Eighty-four grafts were grafted to the celiac artery, 73 grafts were grafted to the superior mesenteric artery, 71 grafts were grafted to the left renal artery, and 70 grafts were grafted to the right renal artery.ResultsNine graft occlusions occurred in 6 patients. One of these patients died of intestinal ischemia after occlusion of the celiac and superior mesenteric artery grafts, and 1 patient developed occlusion of both renal artery grafts and remains on dialysis. Five graft occlusions in the other 4 patients were asymptomatic, and no interventions were required. One additional patient developed significant stenosis of the celiac, superior mesenteric, and right renal arteries and underwent successful percutaneous angioplasty. No other patient required intervention. Freedom from occlusion of the 298 grafts at 1, 5, and 10 years is 98%, 97%, and 93%, respectively.ConclusionsThis represents the largest series of patients with branch grafts for open thoracoabdominal aortic aneurysm repair with extended angiographic follow-up. The favorable long-term graft patency rates represent a benchmark against which methods for establishing flow to the visceral and renal arteries using alternative techniques can be compared.",Available online 6 August 2016,"{'author': [{'given-name': 'Nicholas T.', '@_fa': 'true', 'surname': 'Kouchoukos'}, {'given-name': 'Alexander', '@_fa': 'true', 'surname': 'Kulik'}, {'given-name': 'Catherine', '@_fa': 'true', 'surname': 'Castner'}]}",http://api.elsevier.com/content/article/pii/S0022522316308856,1-s2.0-S0022522316308856
Using machine learning methods for predicting inhospital mortality in patients undergoing open repair of abdominal aortic aneurysm,"AbstractAn abdominal aortic aneurysm is an abnormal dilatation of the aortic vessel at abdominal level. This disease presents high rate of mortality and complications causing a decrease in the quality of life and increasing the cost of treatment. To estimate the mortality risk of patients undergoing surgery is complex due to the variables associated. The use of clinical decision support systems based on machine learning could help medical staff to improve the results of surgery and get a better understanding of the disease. In this work, the authors present a predictive system of inhospital mortality in patients who were undergoing to open repair of abdominal aortic aneurysm. Different methods as multilayer perceptron, radial basis function and Bayesian networks are used. Results are measured in terms of accuracy, sensitivity and specificity of the classifiers, achieving an accuracy higher than 95%. The developing of a system based on the algorithms tested can be useful for medical staff in order to make a better planning of care and reducing undesirable surgery results and the cost of the post-surgical treatments.",August 2016,"{'author': [{'given-name': 'Ana', '@_fa': 'true', 'surname': 'Monsalve-Torra'}, {'given-name': 'Daniel', '@_fa': 'true', 'surname': 'Ruiz-Fernandez'}, {'given-name': 'Oscar', '@_fa': 'true', 'surname': 'Marin-Alonso'}, {'given-name': 'Antonio', '@_fa': 'true', 'surname': 'Soriano-Payá'}, {'given-name': 'Jaime', '@_fa': 'true', 'surname': 'Camacho-Mackenzie'}, {'given-name': 'Marisol', '@_fa': 'true', 'surname': 'Carreño-Jaimes'}]}",http://api.elsevier.com/content/article/pii/S1532046416300612,1-s2.0-S1532046416300612
